trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2436,False,"{'a': 0.2, 'e': 0.08751019308528712}",30,17,23.82022344539498,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.2, 'e': 0.08742272663271701}",25,15,12.018579676374248,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.2, 'e': 0.08733534760288077}",20,8,-30.276775642132478,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2439,False,"{'a': 0.2, 'e': 0.08724805590839944}",20,4,25.025936486011734,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.2, 'e': 0.0871608514619813}",20,8,20.478637198548345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.2, 'e': 0.08707373417642188}",25,5,12.080015749490467,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
2442,False,"{'a': 0.2, 'e': 0.08698670396460385}",25,11,27.642505289238578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.2, 'e': 0.08689976073949708}",30,19,5.862251351510502,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2444,False,"{'a': 0.2, 'e': 0.08681290441415829}",25,13,21.72829367177884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.2, 'e': 0.08672613490173114}",30,15,19.055795684505313,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2446,False,"{'a': 0.2, 'e': 0.0866394521154461}",25,19,12.593436797439429,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.2, 'e': 0.08655285596862042}",20,13,7.623168415999714,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.2, 'e': 0.08646634637465792}",20,6,22.290150101846855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.2, 'e': 0.086379923247049}",30,16,21.15596292651516,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.2, 'e': 0.0862935864993705}",25,11,25.573383770649695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.2, 'e': 0.08620733604528572}",30,7,20.9722120381287,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
2452,False,"{'a': 0.2, 'e': 0.08612117179854416}",25,18,11.57491396804556,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.2, 'e': 0.08603509367298158}",20,7,22.33518724882619,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.2, 'e': 0.08594910158251981}",25,13,2.765016311509079,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2455,False,"{'a': 0.2, 'e': 0.08586319544116683}",20,6,16.17172096391673,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2456,False,"{'a': 0.2, 'e': 0.08577737516301644}",20,13,11.13027709568758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.2, 'e': 0.08569164066224835}",20,14,11.121385799288689,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.2, 'e': 0.08560599185312803}",30,0,46.52807330032634,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2459,False,"{'a': 0.2, 'e': 0.08552042865000674}",25,8,20.284558576834762,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2460,False,"{'a': 0.2, 'e': 0.08543495096732123}",20,11,-27.100097945355607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2461,False,"{'a': 0.2, 'e': 0.08534955871959381}",30,9,21.586105696702678,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
2462,False,"{'a': 0.2, 'e': 0.08526425182143217}",30,19,17.587441128055854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.2, 'e': 0.0851790301875295}",25,11,27.366309088547787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.2, 'e': 0.08509389373266411}",25,14,22.0988289054765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.2, 'e': 0.08500884237169956}",25,9,0.30805730500490913,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
2466,False,"{'a': 0.2, 'e': 0.08492387601958441}",25,12,23.774372899348474,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.2, 'e': 0.08483899459135241}",20,15,0.8022117426021547,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2468,False,"{'a': 0.2, 'e': 0.08475419800212207}",25,4,33.816417171790995,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.2, 'e': 0.08466948616709678}",20,13,14.107892595980049,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.2, 'e': 0.08458485900156469}",25,14,12.897486308548014,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.2, 'e': 0.08450031642089868}",20,12,15.902214553144944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.2, 'e': 0.08441585834055614}",25,6,-10.988762446772544,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
2473,False,"{'a': 0.2, 'e': 0.08433148467607897}",20,9,19.534757903918813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.2, 'e': 0.08424719534309347}",20,14,12.156358031497366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.2, 'e': 0.08416299025731036}",25,17,14.333442365141034,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.2, 'e': 0.08407886933452453}",20,9,19.06807355116144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.2, 'e': 0.08399483249061504}",20,7,23.85564213387525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.2, 'e': 0.083910879641545}",25,11,22.8530139908092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.2, 'e': 0.08382701070336164}",30,18,20.051208028079404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.2, 'e': 0.08374322559219596}",20,13,7.0017717866765015,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.2, 'e': 0.08365952422426286}",30,21,-24.360253583413705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2482,False,"{'a': 0.2, 'e': 0.0835759065158609}",20,14,10.886825547086753,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.2, 'e': 0.08349237238337248}",25,0,34.90397663010739,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2484,False,"{'a': 0.2, 'e': 0.08340892174326339}",20,14,10.463219528501792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.2, 'e': 0.083325554512083}",30,10,35.87925687126896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.2, 'e': 0.08324227060646401}",20,0,34.541451343760706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2487,False,"{'a': 0.2, 'e': 0.08315906994312262}",20,11,15.877635206752315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.2, 'e': 0.0830759524388581}",30,18,18.03108339756652,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.2, 'e': 0.08299291801055293}",25,5,36.69565361130482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.2, 'e': 0.08290996657517266}",20,9,21.916430139242298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.2, 'e': 0.08282709804976592}",25,15,8.69192176571008,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2492,False,"{'a': 0.2, 'e': 0.08274431235146412}",20,8,15.71635666080269,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.2, 'e': 0.08266160939748157}",20,8,17.25995982839466,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.2, 'e': 0.08257898910511527}",20,0,30.514496350093612,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2495,False,"{'a': 0.2, 'e': 0.08249645139174498}",20,11,14.189309235879925,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.2, 'e': 0.08241399617483297}",20,3,16.509913975518753,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2497,False,"{'a': 0.2, 'e': 0.08233162337192401}",20,12,14.519261366197938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2498,False,"{'a': 0.2, 'e': 0.08224933290064523}",25,16,18.310469146257443,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.2, 'e': 0.08216712467870625}",20,8,23.10194793576772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.2, 'e': 0.0820849986238988}",35,22,26.304071712732412,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.2, 'e': 0.08200295465409681}",25,13,25.947531726367906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.2, 'e': 0.08192099268725626}",25,11,23.673475719349998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.2, 'e': 0.08183911264141527}",20,2,30.299553976101066,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.2, 'e': 0.08175731443469375}",25,17,12.747374580464468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.2, 'e': 0.08167559798529346}",25,9,28.367578108142972,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.2, 'e': 0.08159396321149794}",25,3,17.138758092171724,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2507,False,"{'a': 0.2, 'e': 0.08151241003167246}",20,10,19.2008908354925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.2, 'e': 0.08143093836426381}",30,7,30.19048830245337,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2509,False,"{'a': 0.2, 'e': 0.0813495481278003}",25,14,9.347042825937743,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2510,False,"{'a': 0.2, 'e': 0.08126823924089167}",30,16,27.794803330100564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.2, 'e': 0.08118701162222909}",20,12,5.640775331999145,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.2, 'e': 0.0811058651905849}",25,3,36.37665809995541,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.2, 'e': 0.08102479986481265}",20,13,-31.073349968840635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2514,False,"{'a': 0.2, 'e': 0.08094381556384699}",25,0,35.31966867009269,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2515,False,"{'a': 0.2, 'e': 0.08086291220670366}",20,6,12.674057544454584,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2516,False,"{'a': 0.2, 'e': 0.08078208971247929}",20,12,12.294998251213464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.2, 'e': 0.08070134800035135}",30,20,9.530295731924696,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2518,False,"{'a': 0.2, 'e': 0.08062068698957811}",20,6,12.964648816954229,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2519,False,"{'a': 0.2, 'e': 0.08054010659949862}",20,12,17.186363696702397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.2, 'e': 0.08045960674953244}",25,12,26.388309901959254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.2, 'e': 0.0803791873591797}",25,3,41.76900993091889,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.2, 'e': 0.08029884834802099}",20,12,13.780578478353096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.2, 'e': 0.08021858963571736}",25,20,11.667404432916712,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.2, 'e': 0.08013841114201005}",20,13,14.137599422217571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.2, 'e': 0.08005831278672054}",25,0,18.264646152934855,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2526,False,"{'a': 0.2, 'e': 0.07997829448975048}",20,8,10.22223320623976,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2527,False,"{'a': 0.2, 'e': 0.0798983561710816}",20,2,9.116349948397485,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2528,False,"{'a': 0.2, 'e': 0.07981849775077554}",30,13,36.22603193369009,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.2, 'e': 0.0797387191489739}",20,12,15.514054094098519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.2, 'e': 0.07965902028589801}",25,14,-3.5760701298078637,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2531,False,"{'a': 0.2, 'e': 0.07957940108184908}",25,17,15.64036984597077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.2, 'e': 0.07949986145720786}",20,11,-26.016048184663227,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
2533,False,"{'a': 0.2, 'e': 0.07942040133243472}",30,22,16.51071669430843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.2, 'e': 0.0793410206280695}",20,11,17.38215129747115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.2, 'e': 0.07926171926473155}",20,12,16.48399769959036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.2, 'e': 0.07918249716311948}",25,17,15.839695717018099,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.2, 'e': 0.07910335424401117}",35,23,19.587565773719792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.2, 'e': 0.07902429042826366}",35,20,18.782967035376455,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.2, 'e': 0.07894530563681319}",20,8,17.434316155116587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.2, 'e': 0.07886639979067495}",30,13,29.19750592662764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.2, 'e': 0.07878757281094306}",25,8,32.90474125802248,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.2, 'e': 0.07870882461879052}",35,21,27.48391894922258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.2, 'e': 0.07863015513546918}",30,16,18.112583204424556,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.2, 'e': 0.07855156428230954}",25,6,-8.82355235721285,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2545,False,"{'a': 0.2, 'e': 0.07847305198072073}",25,13,12.07523999840659,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2546,False,"{'a': 0.2, 'e': 0.0783946181521904}",20,14,10.1634679681775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.2, 'e': 0.07831626271828479}",20,9,18.492771255976802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.2, 'e': 0.07823798560064842}",20,12,16.464661030752474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.2, 'e': 0.07815978672100418}",25,19,12.593795625150111,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.2, 'e': 0.07808166600115313}",20,15,9.331492485460252,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.2, 'e': 0.07800362336297463}",25,2,35.14484115095768,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.2, 'e': 0.077925658728426}",20,10,20.52286051459054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2553,False,"{'a': 0.2, 'e': 0.07784777201954257}",25,9,-28.35560246547084,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
2554,False,"{'a': 0.2, 'e': 0.07776996315843764}",25,7,-64.7071695587853,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
2555,False,"{'a': 0.2, 'e': 0.07769223206730236}",20,8,24.93958029408764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.2, 'e': 0.07761457866840563}",20,9,19.88298726882714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.2, 'e': 0.07753700288409404}",25,18,11.398233508711073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.2, 'e': 0.07745950463679176}",20,6,-13.232990051067429,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2559,False,"{'a': 0.2, 'e': 0.0773820838490006}",25,17,14.32515011279882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.2, 'e': 0.07730474044329974}",25,16,8.497636755296943,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.2, 'e': 0.07722747434234577}",20,13,13.985715167552776,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.2, 'e': 0.07715028546887258}",20,4,29.803056664267213,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.2, 'e': 0.07707317374569124}",25,0,45.23675416958594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2564,False,"{'a': 0.2, 'e': 0.07699613909569011}",20,4,33.986221675679154,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.2, 'e': 0.0769191814418345}",20,3,29.652432961282663,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.2, 'e': 0.07684230070716673}",20,6,27.263315564023323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.2, 'e': 0.07676549681480604}",30,13,-52.52309791563499,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
2568,False,"{'a': 0.2, 'e': 0.0766887696879486}",25,15,19.313543739919016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.2, 'e': 0.07661211924986724}",20,10,18.062650990345006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.2, 'e': 0.07653554542391151}",25,1,15.851993914546785,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
2571,False,"{'a': 0.2, 'e': 0.07645904813350755}",25,11,15.106518721699166,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2572,False,"{'a': 0.2, 'e': 0.07638262730215813}",30,8,39.36388390306922,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.2, 'e': 0.07630628285344238}",25,13,24.312031846638273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.2, 'e': 0.07623001471101583}",20,12,13.21038841630632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.2, 'e': 0.07615382279861033}",20,11,15.831061026935634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.2, 'e': 0.07607770704003398}",20,13,15.045343417426107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.2, 'e': 0.07600166735917104}",30,10,36.17945689837741,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.2, 'e': 0.07592570367998178}",30,22,19.542846967407762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.2, 'e': 0.07584981592650249}",25,16,21.066319507272375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.2, 'e': 0.07577400402284548}",25,14,23.405368440770427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.2, 'e': 0.0756982678931988}",25,11,23.586128274817348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.2, 'e': 0.07562260746182634}",20,0,32.92465973159854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.2, 'e': 0.0755470226530676}",25,0,28.948335692184745,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2584,False,"{'a': 0.2, 'e': 0.07547151339133784}",30,20,22.170848008313087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.2, 'e': 0.07539607960112776}",20,5,23.07048334688668,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.2, 'e': 0.07532072120700357}",20,0,33.67295354981296,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2587,False,"{'a': 0.2, 'e': 0.07524543813360683}",20,8,9.872289055710677,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2588,False,"{'a': 0.2, 'e': 0.07517023030565453}",25,14,20.347927379116115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.2, 'e': 0.0750950976479388}",30,18,7.251812838385944,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2590,False,"{'a': 0.2, 'e': 0.07502004008532698}",20,3,28.196695318582194,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.2, 'e': 0.07494505754276144}",25,11,-10.724655924624273,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2592,False,"{'a': 0.2, 'e': 0.07487014994525974}",20,14,11.129349336712286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.2, 'e': 0.07479531721791423}",25,9,31.717085060854732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.2, 'e': 0.07472055928589216}",20,6,24.722462646767227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.2, 'e': 0.07464587607443557}",20,14,12.271803179770354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.2, 'e': 0.07457126750886131}",25,20,9.451372138335184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.2, 'e': 0.07449673351456078}",25,4,23.002728143948723,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2598,False,"{'a': 0.2, 'e': 0.07442227401699995}",25,15,18.35842360368416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.2, 'e': 0.07434788894171933}",25,13,7.597494334968471,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2600,False,"{'a': 0.2, 'e': 0.07427357821433388}",20,10,15.90640578565533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.2, 'e': 0.07419934176053282}",20,10,18.442639404654734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.2, 'e': 0.0741251795060797}",20,10,2.956766052736814,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2603,False,"{'a': 0.2, 'e': 0.07405109137681225}",20,10,17.79794785602401,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.2, 'e': 0.07397707729864236}",25,8,19.58056035117355,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2605,False,"{'a': 0.2, 'e': 0.07390313719755595}",20,1,-13.677306650660658,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2606,False,"{'a': 0.2, 'e': 0.0738292709996129}",30,19,-20.25473401951382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2607,False,"{'a': 0.2, 'e': 0.07375547863094695}",20,11,15.840713637826838,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.2, 'e': 0.07368176001776583}",25,19,10.66941435044995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.2, 'e': 0.07360811508635084}",20,2,29.205944326819235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.2, 'e': 0.0735345437630571}",25,0,33.75263060279826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2611,False,"{'a': 0.2, 'e': 0.0734610459743132}",25,16,7.5766402911034145,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2612,False,"{'a': 0.2, 'e': 0.07338762164662144}",30,11,26.676811504567485,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.2, 'e': 0.07331427070655744}",30,20,-21.151922145472827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2614,False,"{'a': 0.2, 'e': 0.07324099308077024}",20,9,21.27259229787857,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.2, 'e': 0.07316778869598221}",35,20,26.74280148890923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.2, 'e': 0.07309465747898901}",25,7,17.37135949826554,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2617,False,"{'a': 0.2, 'e': 0.07302159935665936}",20,3,29.359029321996786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.2, 'e': 0.07294861425593517}",30,16,23.11870726450459,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
